LocationID,Portfolio,State,County,PostalCode,Building Value,Other Value,Contents Value,Time Element Value,Occupancy Code,Construction Code,Stories,Year Built,AAL
16276,1,WI,Lincoln,54532,995699,66664,101760,764744,ATC-01,WD00,2,1977,22914.93996
16277,1,OH,Logan,43348,675023,62314,146368,741122,ATC-01,Wood Frame,1,2015,10398.8928
16278,1,PA,Luzerne,18225,640701,50079,1354841,976142,ATC-01,MS00,3,1959,23932.36296
16279,1,PA,Luzerne,18690,636805,94128,611537,359941,ATC-02,Wood,1,2003,6809.644
16280,1,PA,Luzerne,18705,292421,38246,610314,349132,ATC-02,WD10,1,1955,12385.0848
16281,1,PA,Luzerne,18711,828814,22375,758370,891212,ATC-02,Wood Frame,2,1963,21006.4764
16282,1,PA,Lycoming,17754,346258,45345,910348,255795,ATC-01,Wood Frame,1,2009,9969.5744
16283,1,WI,Manitowoc,54220,345461,15147,760188,705280,ATC-01,Wood,1,1986,14060.7852
16284,1,WI,Marinette,54102,788616,49999,314686,736293,ATC-02,Wood,1,1997,14549.8738
16285,1,OH,Marion,43322,717171,89459,311654,549471,ATC-01,WD00,2,1999,11674.285
16286,1,WI,Marquette,54960,932446,83421,572188,488228,ATC-02,Wood,1,1962,24666.24204
16287,1,IL,Marshall,61369,1089722,96752,1987974,1055914,ATC-01,MS00,4,1953,27920.3892
16288,1,TX,Matagorda,77483,753742,87959,594042,605421,ATC-02,Wood,2,2018,9797.5872
16289,1,PA,Mckean,16333,243345,79896,625875,826224,ATC-01,WD00,1,1970,10652.04
16290,1,IL,Mercer,61231,269848,51086,414370,452292,ATC-02,WD00,2,1974,10973.38704
16291,1,NJ,Mercer,8561,338915,86534,320959,260566,ATC-02,WD10,2,1987,6041.844
16292,1,NJ,Middlesex,8904,188738,30224,911011,853652,ATC-01,Wood Frame,2,2003,12695.2
16293,1,NJ,Middlesex,8832,1312907,19518,351899,1695902,ATC-01,MS00,3,2011,11898.39552
16294,1,MA,Middlesex,2471,856774,13434,692124,405276,ATC-01,Wood,1,1950,19125.14976
16295,1,MA,Middlesex,2472,332390,70209,712296,598352,ATC-02,WD00,1,1979,9251.5338
16296,1,MA,Middlesex,2420,766995,52447,907352,783558,ATC-01,WD10,2,1977,18978.26112
16297,1,MA,Middlesex,2465,103525,29058,274881,718494,ATC-01,Wood Frame,2,1983,6080.1732
16298,1,NJ,Monmouth,7737,625116,48164,1886102,979330,ATC-02,MS00,4,2003,8492.9088
16299,1,NY,Monroe,14472,278932,69940,225249,165328,ATC-02,WD00,2,1992,5989.5369
16300,1,IL,Monroe,62248,118165,51943,259039,108284,ATC-02,WD10,1,1968,4256.45352
16301,1,IL,Monroe,62256,89205,0,283444,59806,ATC-01,MH00,1,2018,3425.0436
16302,1,MI,Monroe,48182,750720,41661,643689,651174,ATC-02,WD00,2,1996,13775.8104
16303,1,PA,Monroe,18357,999654,76108,787357,182603,ATC-02,Wood,2,1953,22093.7976
16304,1,CO,Montezuma,81334,666425,61524,168323,479315,ATC-01,Wood,2,1978,17827.60752
16305,1,IL,Montgomery,62056,63883,0,240796,68773,ATC-01,MH00,1,2007,3943.65312
16306,1,PA,Montgomery,19404,511271,41656,362273,896519,ATC-01,WD10,1,2000,12682.033
16307,1,PA,Montgomery,19477,1828101,78387,275858,474880,ATC-01,MS00,5,1973,9566.0136
16308,1,PA,Montgomery,18969,678147,24444,875921,116651,ATC-01,WD10,1,2004,8136.7824
16309,1,PA,Montour,17884,261584,69094,177961,609320,ATC-01,WD10,2,1989,8943.672
16310,1,CO,Morgan,80705,573534,99251,257011,1170152,ATC-02,MS00,2,1952,19957.90579
16311,1,OH,Morgan,43756,922017,70576,1778638,1529127,ATC-02,MS00,4,2001,17201.432
16312,1,NJ,Morris,7847,836441,40714,625534,330662,ATC-01,Wood Frame,1,1966,15400.1484
16313,1,OH,Muskingum,43746,977539,58677,441254,396156,ATC-02,WD10,2,1959,17986.8096
16314,1,OH,Muskingum,43702,965141,44133,197883,546650,ATC-02,Wood Frame,2,2019,7015.228
16315,1,NY,Nassau,11561,960775,38864,189688,251784,ATC-01,WD10,2,1956,14007.59892
16316,1,NY,Nassau,11576,98123,0,490416,39765,ATC-01,MH00,1,1990,7916.6304
16317,1,NY,New York,10023,800168,10626,686085,887474,ATC-02,WD00,1,2012,12017.13912
16318,1,NY,New York,10030,128900,85769,655815,222915,ATC-01,WD10,2,1986,7872.4728
16319,1,NY,New York,10031,927868,71097,926611,716406,ATC-01,Wood,1,1986,11888.919
16320,1,NY,New York,10060,198816,23624,836307,941821,ATC-01,Wood Frame,1,1974,10803.0672
16321,1,NY,New York,10242,264838,90018,195277,158252,ATC-01,Wood,2,1959,3825.279
16322,1,NY,New York,10118,931999,21032,372600,848145,ATC-02,WD10,2,1983,17607.5856
16323,1,NY,New York,10121,155373,96734,208508,928851,ATC-02,Wood,1,1950,7503.1164
16324,1,NY,New York,10163,402307,67529,418926,686251,ATC-01,WD00,1,1989,9922.5819
16325,1,NY,New York,10166,994342,41047,1393080,1793734,ATC-02,MS00,3,1975,30095.86298
16326,1,NY,New York,10170,708231,64132,714410,268359,ATC-02,Wood Frame,1,2004,8845.86528
16327,1,TX,Newton,75932,229488,93990,715410,928017,ATC-01,Wood,2,1976,19826.4024
16328,1,TX,Newton,75933,681036,20790,1495223,1365792,ATC-02,MS00,5+,2005,17101.6368
16329,1,TX,Nolan,79506,847850,68812,712574,999425,ATC-01,WD10,2,1999,15771.966
16330,1,TX,Nolan,79537,995035,22212,917190,477886,ATC-01,Wood,2,1988,20263.5132
16331,1,MA,Norfolk,2038,149891,17484,169823,507464,ATC-02,WD10,1,1995,6841.7622
16332,1,PA,Northampton,18014,730474,81927,167572,185552,ATC-01,WD00,2,2003,5594.52
16333,1,PA,Northumberland,17877,244814,82665,266159,667959,ATC-02,MS00,1,2015,3330.61608
16334,1,TX,Nueces,78404,92415,0,213062,29858,ATC-01,MH00,1,1967,6277.4712
16335,1,MI,Oakland,48321,819393,79005,994433,1842801,ATC-01,MS00,6,1963,29586.20544
16336,1,NY,Ontario,14425,1710761,76497,504515,1085063,ATC-02,MS00,6,1951,18234.9144
16337,1,TX,Orange,77631,646807,26696,219031,490867,ATC-02,WD10,1,2007,11952.58464
16338,1,NY,Orange,10985,205059,50222,543253,280420,ATC-02,WD00,2,1983,4855.293
16339,1,NY,Orange,10932,478647,53024,560487,975881,ATC-02,MS00,2,2010,9827.321328
16340,1,NY,Oswego,13083,222482,68331,735676,360150,ATC-01,WD10,1,1955,7487.8506
16341,1,NY,Otsego,13320,1955328,49164,359900,1150432,ATC-02,MS00,3,1994,10439.02728
16342,1,OH,Ottawa,43440,714764,89209,1678753,246529,ATC-01,MS00,4,1969,9825.318
16343,1,WI,Ozaukee,53092,180329,15718,282221,502159,ATC-01,Wood,1,2019,6902.20608
16344,1,OH,Paulding,45849,499731,16112,461645,507499,ATC-01,Wood Frame,1,1995,11879.896
16345,1,OH,Paulding,45851,742611,91005,139798,555049,ATC-01,WD10,2,1997,13756.167
16346,1,OH,Paulding,45880,824692,83519,759767,189397,ATC-02,Wood,1,2019,7429.5
16347,1,IL,Peoria,61652,53646,0,328438,73710,ATC-01,MH10,1,1976,7219.77696
16348,1,IL,Peoria,61656,393231,90981,976211,529577,ATC-02,Wood,1,1994,13134
16349,1,OH,Pickaway,43113,867300,76379,626266,897445,ATC-02,WD00,1,1995,22206.51
16350,1,MA,Plymouth,2305,75654,0,152900,10041,ATC-01,MH00,1,1972,2834.5086
16351,1,MA,Plymouth,2355,446219,37897,963766,437341,ATC-02,WD10,1,1991,13573.6056
16352,1,WI,Polk,54810,348983,14821,836713,739403,ATC-02,WD10,2,2012,13657.0368
16353,1,WI,Portage,54467,91804,0,314307,90726,ATC-01,MH00,1,2004,4809.38216
16354,1,TX,Potter,79120,449801,30719,392175,574432,ATC-02,WD00,2,2004,11113.93536
16355,1,NY,Putnam,10537,211262,71600,962824,329875,ATC-01,WD00,2,1989,11344.0392
16356,1,NY,Queens,11415,455294,36208,1958180,1021523,ATC-01,MS00,1,1975,24742.74924
16357,1,NY,Queens,11360,204091,13289,744941,426781,ATC-01,Wood Frame,2,2016,6000.92064
16358,1,NY,Queens,11368,273800,32111,900682,829897,ATC-01,Wood Frame,2,2018,11730.1824
16359,1,NY,Queens,11370,173012,28508,118338,106661,ATC-01,Wood Frame,1,2005,2149.65576
16360,1,TX,Rains,75472,857294,85832,693106,857253,ATC-02,WD00,1,1961,17953.092
16361,1,TX,Randall,79091,863829,59013,119990,733400,ATC-01,WD10,1,2018,15346.64448
16362,1,TX,Real,78879,1255632,31247,444850,1731591,ATC-01,MS00,2,1966,27429.4944
16363,1,TX,Reeves,79772,179685,27672,586794,821161,ATC-02,WD10,1,1970,18608.39424
16364,1,NY,Rensselaer,12144,468129,90759,944721,105593,ATC-02,Wood Frame,1,1970,8689.6908
16365,1,NY,Rensselaer,12138,303288,35542,873933,803890,ATC-02,WD00,2,1967,19601.86716
16366,1,CO,Rio Blanco,81648,533091,52083,251462,384013,ATC-02,MS00,6,1951,8788.6728
16367,1,CO,Rio Blanco,81641,975115,59233,177499,723706,ATC-02,WD00,2,1954,13935.9816
16368,1,WI,Rock,53537,952370,43310,958491,721928,ATC-01,Wood Frame,1,1995,20605.9623
16369,1,IL,Rock Island,61244,114503,74793,242035,472846,ATC-02,Wood Frame,2,2011,3978.3788
16370,1,IL,Rock Island,61299,394610,14805,762303,810940,ATC-02,WD10,2,1963,23553.97704
16371,1,NY,Rockland,10964,423203,49307,375952,195641,ATC-02,Wood,1,1968,10148.68116
16372,1,NY,Rockland,10994,396196,42501,164764,692031,ATC-01,WD10,2,1985,5829.714
16373,1,TX,Rusk,75684,64494,0,219385,78328,ATC-01,MH10,1,1988,5215.7808
16374,1,MI,Saginaw,48638,101859,91715,276438,757647,ATC-01,Wood Frame,2,1979,11343.56916
16375,1,MI,Saginaw,48609,942467,83856,990479,777745,ATC-01,Wood Frame,2,1964,25821.61428
16376,1,CO,Saguache,81125,69407,0,93701,98878,ATC-01,MH00,1,2000,4086.9816
16377,1,IL,Saint Clair,62255,1183281,63769,639951,918764,ATC-02,MS00,1,1975,20369.8539
16378,1,IL,Saint Clair,62243,91652,0,399374,41629,ATC-01,MH00,1,1992,6445.1255
16379,1,MI,Saint Clair,48041,851005,46335,224626,221236,ATC-01,Wood,1,2001,10638.15984
16380,1,NY,Saint Lawrence,12965,400064,24545,992621,649523,ATC-02,WD00,2,2009,8928.37296
16381,1,NY,Saint Lawrence,13683,753018,72285,1107812,573262,ATC-02,MS00,5,1955,16241.32296
16382,1,NJ,Salem,8067,185937,72710,324429,181281,ATC-01,Wood,2,1997,6114.856
16383,1,IL,Sangamon,62563,572893,20850,243827,984111,ATC-02,WD10,2,1984,18034.6419
16384,1,MI,Schoolcraft,49840,91875,0,479159,15421,ATC-01,MH10,1,1958,8515.3266
16385,1,MI,Schoolcraft,49836,542424,24560,452128,413823,ATC-01,WD10,1,1993,7881.1425
16386,1,PA,Schuylkill,17981,559015,83538,656688,335943,ATC-01,WD10,2,1969,9811.104
16387,1,PA,Schuylkill,17949,605795,48434,829711,514298,ATC-02,WD10,1,1990,9991.19
16388,1,OH,Seneca,44861,351086,59255,194745,1441960,ATC-02,MS00,5+,1955,14738.7312
16389,1,WI,Shawano,54128,938874,54202,555783,292335,ATC-01,Wood Frame,2,1996,10126.567
16390,1,OH,Shelby,45334,909738,80908,318504,447734,ATC-02,WD00,2,2014,8433.0432
16391,1,OH,Shelby,45306,1557938,12076,836579,1972098,ATC-02,MS00,1,2014,15412.99232
16392,1,OH,Stark,44669,93752,0,192889,64993,ATC-01,MH10,1,1956,4219.608
16393,1,OH,Stark,44685,72800,0,233999,38148,ATC-01,MH00,1,2016,2483.6184
16394,1,NY,Steuben,14820,867401,78535,377664,636654,ATC-02,Wood Frame,1,2013,12702.44592
16395,1,NY,Suffolk,11766,377247,88336,524809,287335,ATC-02,WD00,2,1986,6899.7258
16396,1,NY,Suffolk,11742,197949,60173,776292,550257,ATC-01,Wood Frame,1,2018,10268.66808
16397,1,MA,Suffolk,2284,139606,89726,129348,118568,ATC-02,Wood,1,2018,1718.0928
16398,1,MA,Suffolk,2126,56480,0,371626,43249,ATC-01,MH00,1,2018,4072.5072
16399,1,NY,Sullivan,12766,848123,56105,312764,839170,ATC-02,Wood,2,1954,17765.23968
16400,1,NY,Sullivan,12791,663697,52139,222704,447725,ATC-02,WD10,2,1986,11228.7465
16401,1,NY,Sullivan,12742,433479,20919,962268,720532,ATC-01,WD10,2,1979,13849.04304
16402,1,PA,Sullivan,18619,84218,0,191699,91184,ATC-01,MH00,1,2002,2936.808
16403,1,OH,Summit,44203,930825,80079,632594,199696,ATC-02,WD00,2,2016,10321.8864
16404,1,CO,Summit,80443,625275,93678,383968,185454,ATC-01,Wood Frame,2,1969,16697.34
16405,1,NJ,Sussex,7822,657307,48676,788070,665203,ATC-01,WD10,2,1963,23319.9648
16406,1,TX,Tarrant,76034,493697,59870,560520,809538,ATC-01,WD10,1,1965,13850.1
16407,1,TX,Tarrant,76012,971156,16593,335273,843643,ATC-01,WD10,1,2013,12479.9904
16408,1,TX,Tarrant,76161,170439,55227,976869,902204,ATC-02,WD00,1,2009,10102.7472
16409,1,IL,Tazewell,61610,843669,92579,530412,470729,ATC-01,Wood Frame,1,1988,10655.6395
16410,1,NY,Tioga,13840,91673,0,93702,26809,ATC-01,MH10,1,1972,2749.90464
16411,1,NY,Tioga,13743,190498,99361,463894,941698,ATC-01,Wood,2,2012,8545.07304
16412,1,NY,Tioga,13732,98699,0,445109,38797,ATC-01,MH00,1,1965,8808.9876
16413,1,TX,Travis,78759,774537,89187,716533,571825,ATC-01,Wood,1,1981,23242.4856
16414,1,TX,Travis,78772,403983,77344,152465,151588,ATC-02,Wood,1,1985,7539.648
16415,1,TX,Travis,78731,983807,86835,1759254,469827,ATC-02,MS00,6,1959,23758.0056
16416,1,TX,Travis,78726,998946,18076,628525,162040,ATC-02,Wood,2,1985,15183.7308
16417,1,TX,Travis,73301,876591,75336,163001,657309,ATC-01,Wood,1,2000,17013.4752
16418,1,OH,Trumbull,44424,440649,51793,225751,739150,ATC-01,Wood Frame,1,1965,8744.058
16419,1,NY,Ulster,12568,339859,11502,415836,365469,ATC-01,Wood Frame,2,2009,5708.63664
16420,1,NY,Ulster,12464,1286584,93857,563159,1308576,ATC-01,MS00,5,1958,17561.7504
16421,1,NJ,Union,7081,412433,95083,637541,628287,ATC-02,Wood,1,1982,14186.752
16422,1,IL,Vermilion,60963,187602,75525,509856,277741,ATC-01,WD10,2,1986,9246.3712
16423,1,IL,Warren,61462,952435,28941,331411,654261,ATC-01,WD00,2,1966,15579.02016
16424,1,OH,Warren,45065,663195,63572,349385,497719,ATC-02,WD00,2,2011,7554.5808
16425,1,PA,Warren,16367,479383,40924,418742,512423,ATC-02,Wood Frame,2,1961,13934.1312
16426,1,NY,Warren,12824,521187,21974,276395,748987,ATC-02,Wood Frame,1,1977,11858.18508
16427,1,OH,Washington,45768,745602,83774,670549,143901,ATC-01,Wood,2,1952,11835.5472
16428,1,PA,Washington,15333,237758,98073,859790,769935,ATC-02,WD10,2,1953,11793.336
16429,1,PA,Washington,15004,127031,83918,195472,966848,ATC-02,Wood Frame,2,1956,11535.4596
16430,1,NY,Washington,12854,670166,38297,1113288,1424987,ATC-02,MS00,1,1999,16071.3531
16431,1,MI,Washtenaw,48130,536849,26001,1627615,1076268,ATC-02,MS00,1,1951,14229.88895
16432,1,MI,Wayne,48193,539140,36702,669095,480407,ATC-01,WD00,1,1974,20497.08672
16433,1,MI,Wayne,48260,312073,41352,977721,587697,ATC-02,Wood Frame,2,1990,18996.5457
16434,1,MI,Wayne,48138,487952,49836,283637,779813,ATC-01,Wood,1,1954,16909.07328
16435,1,MI,Wayne,48152,690277,57252,584220,175148,ATC-01,WD00,2,1965,9945.5202
16436,1,NY,Westchester,10603,363320,42986,326228,399916,ATC-01,WD00,2,1995,6115.23
16437,1,PA,Westmoreland,15601,664678,99133,104096,795627,ATC-02,Wood,1,1991,8317.67
16438,1,PA,Westmoreland,15606,482016,41541,973639,660604,ATC-01,Wood,2,1977,15536.16
16439,1,TX,Williamson,78683,971479,76806,136810,531037,ATC-01,WD10,1,1990,18534.2256
16440,1,IL,Williamson,62951,104997,84642,448875,568129,ATC-02,Wood,2,1955,12742.15008
16441,1,TX,Wise,76071,700431,74047,802886,598225,ATC-01,Wood,2,1991,15664.2408
16442,1,TX,Wise,76073,1521146,81715,1495735,166107,ATC-01,MS00,4,1975,28207.03392
16443,1,WI,Wood,54469,91154,0,317738,65180,ATC-01,MH00,1,2002,4171.8336
16444,1,MA,Worcester,1505,468267,21220,841655,662941,ATC-01,Wood,2,1991,10768.0482
16445,1,MA,Worcester,1092,561854,15310,623644,860525,ATC-01,Wood,1,2006,7420.7988
16446,1,MA,Worcester,1538,334387,76422,652068,449151,ATC-02,WD00,1,2005,8709.28128
16447,1,MA,Worcester,1609,64173,0,184973,49508,ATC-01,MH00,1,1974,2902.91688
16448,1,PA,Wyoming,18629,58614,0,84015,78663,ATC-01,MH00,1,2018,2478.4704
16449,1,CO,Yuma,80759,240648,13461,413599,870106,ATC-01,WD10,2,1961,13286.71296
16450,1,WI,Adams,53936,390587,71046,730162,147648,ATC-02,WD10,2,1968,15912.58284
16451,1,PA,Adams,17375,816519,62521,276029,241381,ATC-02,Wood Frame,2,1962,15081.66
16452,1,NY,Albany,12147,70139,0,401257,84403,ATC-01,MH00,1,1996,5002.191
16453,1,NY,Albany,12201,983522,97798,1271550,1969548,ATC-02,MS00,4,1966,28009.26864
16454,1,PA,Allegheny,15030,565358,47884,1727770,520890,ATC-01,MS00,2,2010,10073.89504
16455,1,PA,Allegheny,15137,62639,0,367102,37263,ATC-01,MH00,1,1968,6724.8576
16456,1,PA,Allegheny,15212,547528,64514,1545077,997190,ATC-01,MS00,5+,2007,15140.6832
16457,1,PA,Allegheny,15252,552360,37628,936693,432228,ATC-02,WD00,2,2017,10969.8904
16458,1,TX,Angelina,75980,855348,29604,671240,968483,ATC-02,Wood,2,1978,21813.192
16459,1,MI,Antrim,49729,524195,71961,949344,281011,ATC-02,WD10,1,1951,14465.96712
16460,1,MI,Antrim,49611,220987,23008,921122,113009,ATC-02,WD00,2,1982,11247.5088
16461,1,MI,Antrim,49629,369191,67545,501553,295480,ATC-02,WD00,1,2007,7600.01704
16462,1,CO,Arapahoe,80013,69376,0,75349,71863,ATC-01,MH00,1,1963,4366.41408
16463,1,PA,Armstrong,16261,575017,28633,797472,734483,ATC-01,Wood,1,1996,19220.445
16464,1,PA,Armstrong,16226,879292,37684,775957,419763,ATC-01,WD00,2,2007,11831.0976
16465,1,NJ,Atlantic,8225,341388,54646,185804,772971,ATC-01,Wood,2,1985,9483.663
16466,1,OH,Auglaize,45888,809962,42862,750075,329353,ATC-02,Wood Frame,2,1997,17390.268
16467,1,CO,Baca,81064,243448,52458,769423,777482,ATC-01,Wood Frame,2,1970,15921.88704
16468,1,MI,Baraga,49962,115552,19366,580535,993504,ATC-02,WD10,1,1990,11279.1162
16469,1,MA,Barnstable,2574,437349,85895,662127,544043,ATC-02,Wood,2,1973,11206.60272
16470,1,PA,Bedford,16670,301427,84479,235867,418799,ATC-02,WD00,1,1968,9989.4912
16471,1,TX,Bee,78162,920423,53072,266769,364691,ATC-02,Wood,2,2017,9244.5408
16472,1,TX,Bell,76542,349462,40959,952338,364552,ATC-02,Wood Frame,1,1993,18438.9588
16473,1,TX,Bell,76571,706079,98636,506083,657418,ATC-01,Wood,1,1994,18894.8736
16474,1,OH,Belmont,43972,1699681,55724,1146717,1354637,ATC-02,MS00,5,1986,25540.554
16475,1,NJ,Bergen,7648,901843,59627,541622,428649,ATC-02,WD00,2,2010,10817.7496
16476,1,PA,Berks,19526,649328,40686,105766,941746,ATC-01,WD00,2,2010,12510.1872
16477,1,MA,Berkshire,1220,429673,85799,155023,378358,ATC-02,Wood Frame,2,1970,6796.56744
16478,1,MA,Berkshire,1235,343857,47827,864130,618279,ATC-01,WD00,2,1998,8433.4185
16479,1,MA,Berkshire,1252,873876,16786,533309,581097,ATC-01,WD10,1,1958,12992.84064
16480,1,MI,Berrien,49126,97281,0,22967,58554,ATC-01,MH10,1,1994,2753.5508
16481,1,TX,Bexar,78201,957069,44858,946649,527499,ATC-02,Wood Frame,1,1950,21393.288
16482,1,TX,Bexar,78222,496040,71632,696691,442205,ATC-02,WD10,2,2005,8191.5264
16483,1,PA,Bradford,17735,1628107,71208,170678,1437439,ATC-02,MS00,3,1994,18190.876
16484,1,TX,Brazoria,77566,1644000,62635,571036,1932688,ATC-02,MS00,3,1992,22230.69552
16485,1,TX,Brewster,79832,878246,81472,996325,746217,ATC-01,WD10,1,1993,16213.56
16486,1,NY,Broome,13790,820070,59054,692241,118087,ATC-02,Wood Frame,1,1957,10947.64896
16487,1,OH,Brown,45131,926797,39573,983297,445985,ATC-01,Wood Frame,2,1983,19165.216
16488,1,WI,Brown,54344,164388,94166,658152,185531,ATC-02,Wood,1,1974,13094.57556
16489,1,PA,Bucks,18963,774590,92410,357819,309211,ATC-01,WD10,2,1960,9204.18
16490,1,PA,Bucks,18932,791900,48683,1975881,1097894,ATC-01,MS00,3,1982,21528.969
16491,1,PA,Bucks,18981,259545,52552,309905,930920,ATC-02,WD00,2,1998,12423.376
16492,1,TX,Burleson,77863,1991181,49514,543015,1282580,ATC-02,MS00,6,1962,16702.3728
16493,1,NJ,Burlington,8076,599644,36812,324226,540026,ATC-01,WD10,2,1998,12005.664
16494,1,NJ,Burlington,8046,130563,14155,821862,472231,ATC-02,Wood,1,1958,12086.0124
16495,1,NJ,Burlington,8042,991110,93042,581681,257090,ATC-01,Wood Frame,2,2000,15383.384
16496,1,PA,Butler,16027,636610,95083,136105,376994,ATC-02,Wood,2,2017,5975.0016
16497,1,TX,Calhoun,77982,261611,16457,667527,844828,ATC-02,WD10,2,2009,8594.0304
16498,1,PA,Carbon,18240,77279,0,65912,21805,ATC-01,MH00,1,1983,2309.944
16499,1,PA,Carbon,18255,1763042,11441,1468077,357996,ATC-02,MS00,4,1981,10801.668
16500,1,IL,Cass,62618,1849730,46781,1803753,1624443,ATC-01,MS00,5,1963,28114.45296
16501,1,NY,Cattaraugus,14041,613673,31342,661278,366041,ATC-01,Wood Frame,2,1963,9030.6036
16502,1,NY,Cattaraugus,14070,525490,60617,541192,106765,ATC-01,Wood Frame,2,1998,6663.9456
16503,1,NY,Cayuga,13160,172140,93096,681460,410836,ATC-02,Wood,2,2003,5864.53824
16504,1,NY,Cayuga,13147,547992,34609,791177,195111,ATC-02,Wood,2,1992,11296.0008
16505,1,PA,Centre,16829,213029,20294,939720,237838,ATC-01,WD10,2,1952,15237.5148
16506,1,MI,Cheboygan,49721,1140585,77867,436741,863244,ATC-01,MS00,1,2005,14627.0821
16507,1,NY,Chenango,13815,757638,48694,537084,1685681,ATC-02,MS00,1,1971,17992.83618
16508,1,PA,Chester,19376,611111,96167,530850,242601,ATC-02,Wood,1,1968,15991.8732
16509,1,PA,Chester,19345,939705,26580,956226,633919,ATC-02,MS00,1,1969,10123.4628
16510,1,MI,Chippewa,49774,579827,23600,633975,757387,ATC-02,WD00,2,1952,23698.09332
16511,1,MI,Chippewa,49785,1163905,43843,444258,271084,ATC-02,MS00,5+,2016,6769.2768
16512,1,WI,Chippewa,54774,1756970,43940,1229474,1531445,ATC-02,MS00,3,1986,16559.43927
16513,1,MI,Clare,48625,747133,23785,805218,513774,ATC-01,Wood Frame,1,1976,13793.406
16514,1,PA,Clarion,16235,551204,88495,1602327,1982500,ATC-02,MS00,3,1984,13940.9358
16515,1,PA,Clarion,16232,404018,83889,255564,882859,ATC-01,WD10,1,1995,13010.64
16516,1,OH,Clermont,45147,988111,48971,988021,839260,ATC-02,Wood,1,2016,13748.9424
16517,1,NY,Clinton,12985,381627,62588,1864513,1274917,ATC-02,MS00,6,1950,15481.3464
16518,1,TX,Cochran,79314,580706,67268,479885,1033089,ATC-02,MS00,6,1977,18670.59072
16519,1,TX,Colorado,78943,1639642,61884,399073,1569516,ATC-02,MS00,3,1970,29067.3108
16520,1,WI,Columbia,53954,766974,98451,632121,583065,ATC-02,Wood,2,2014,14647.50144
16521,1,NY,Columbia,12534,261694,15332,558063,932644,ATC-01,WD10,2,1979,11454.90984
16522,1,NY,Columbia,12050,474224,75852,879544,935561,ATC-02,WD00,2,1986,10643.3145
16523,1,CO,Conejos,81124,470470,66231,493764,541078,ATC-01,Wood,1,1986,16972.6644
16524,1,IL,Cook,60179,846897,98735,600791,261122,ATC-01,Wood Frame,2,2004,9543.8376
16525,1,IL,Cook,60469,343964,24216,812356,794319,ATC-02,Wood,1,1993,19551.0645
16526,1,IL,Cook,60487,444757,11796,404745,141757,ATC-02,WD00,1,1961,7944.1956
16527,1,IL,Cook,60501,431104,26386,1046452,1552412,ATC-01,MS00,2,2009,11834.20269
16528,1,TX,Cooke,76241,175824,54367,599294,808293,ATC-01,Wood,2,1965,21225.60288
16529,1,TX,Crane,79731,1053526,14938,1338734,1205939,ATC-02,MS00,4,1997,13007.2932
16530,1,NJ,Cumberland,8345,968982,19234,999980,817880,ATC-01,WD10,1,2006,11224.304
16531,1,OH,Cuyahoga,44110,821550,83701,819872,138920,ATC-02,WD10,2,1990,14912.344
16532,1,TX,Dallas,75039,552682,74860,169373,859625,ATC-01,Wood,1,1995,17890.632
16533,1,TX,Dallas,75116,717019,24304,496425,809610,ATC-02,Wood,2,1972,20637.36864
16534,1,TX,Dallas,75080,930421,98909,741380,894226,ATC-01,MS00,6,2011,12791.6928
16535,1,WI,Dane,53597,1020418,90896,304769,533964,ATC-02,MS00,1,1999,9438.22748
16536,1,WI,Dane,53716,369673,33030,529020,563441,ATC-02,Wood Frame,2,2008,10525.95456
16537,1,PA,Dauphin,17103,82888,0,253163,16039,ATC-01,MH00,1,1968,5492.604
16538,1,PA,Dauphin,17106,80009,0,282388,26088,ATC-01,MH10,1,1980,3884.85
16539,1,PA,Dauphin,17032,868530,38761,426780,535593,ATC-02,WD10,2,1953,13461.5808
16540,1,IL,Dekalb,60556,300697,31986,690720,316085,ATC-02,WD10,2,1962,14144.99328
16541,1,PA,Delaware,19317,760978,73711,813324,129900,ATC-01,Wood,1,2007,7111.652
16542,1,PA,Delaware,19016,698521,68989,1602071,988455,ATC-02,MS00,1,1969,17730.43008
